sample,region
smp_SRS017402,mouth
smp_SRS017406,mouth
smp_SRS017408,mouth
smp_SRS017410,mouth
smp_SRS017412,mouth
smp_SRS017414,mouth
smp_SRS017416,mouth
smp_SRS017418,mouth
smp_SRS017420,mouth
smp_SRS017422,ear
smp_SRS017424,ear
smp_SRS017426,arm
smp_SRS017428,arm
smp_SRS017430,nose
smp_SRS017455,stool
smp_SRS017463,mouth
smp_SRS017467,mouth
smp_SRS017469,mouth
smp_SRS017471,mouth
smp_SRS017473,mouth
smp_SRS017475,mouth
smp_SRS017477,mouth
smp_SRS017479,mouth
smp_SRS017481,mouth
smp_SRS017483,ear
smp_SRS017485,ear
smp_SRS017487,arm
smp_SRS017489,arm
smp_SRS017491,nose
smp_SRS017493,vagina
smp_SRS017495,vagina
smp_SRS017497,vagina
smp_SRS017521,stool
smp_SRS017529,mouth
smp_SRS017533,mouth
smp_SRS017535,mouth
smp_SRS017537,mouth
smp_SRS017539,mouth
smp_SRS017541,mouth
smp_SRS017543,mouth
smp_SRS017545,mouth
smp_SRS017547,mouth
smp_SRS017549,ear
smp_SRS017551,ear
smp_SRS017555,arm
smp_SRS017557,nose
smp_SRS017559,vagina
smp_SRS017561,vagina
smp_SRS017563,vagina
smp_SRS017641,stool
smp_SRS017649,mouth
smp_SRS017653,mouth
smp_SRS017655,mouth
smp_SRS017657,mouth
smp_SRS017659,mouth
smp_SRS017661,mouth
smp_SRS017663,mouth
smp_SRS017665,mouth
smp_SRS017667,mouth
smp_SRS017669,ear
smp_SRS017671,ear
smp_SRS017673,arm
smp_SRS017675,arm
smp_SRS017677,nose
smp_SRS017701,stool
smp_SRS017709,mouth
smp_SRS017713,mouth
smp_SRS017715,mouth
smp_SRS017717,mouth
smp_SRS017719,mouth
smp_SRS017721,mouth
smp_SRS017723,mouth
smp_SRS017725,mouth
smp_SRS017727,mouth
smp_SRS017729,ear
smp_SRS017731,ear
smp_SRS017735,arm
smp_SRS017737,nose
smp_SRS017739,vagina
smp_SRS017741,vagina
smp_SRS017743,vagina
smp_SRS017764,stool
smp_SRS017772,mouth
smp_SRS017776,mouth
smp_SRS017778,mouth
smp_SRS017780,mouth
smp_SRS017782,mouth
smp_SRS017784,mouth
smp_SRS017786,mouth
smp_SRS017788,mouth
smp_SRS017790,mouth
smp_SRS017792,ear
smp_SRS017794,ear
smp_SRS017796,arm
smp_SRS017798,arm
smp_SRS017800,nose
smp_SRS017821,stool
smp_SRS017829,mouth
smp_SRS017833,mouth
smp_SRS017835,mouth
smp_SRS017837,mouth
smp_SRS017839,mouth
smp_SRS017841,mouth
smp_SRS017843,mouth
smp_SRS017845,mouth
smp_SRS017847,mouth
smp_SRS017849,ear
smp_SRS017851,ear
smp_SRS017853,arm
smp_SRS017855,arm
smp_SRS017857,nose
smp_SRS017878,stool
smp_SRS017886,mouth
smp_SRS017890,mouth
smp_SRS017892,mouth
smp_SRS017894,mouth
smp_SRS017896,mouth
smp_SRS017898,mouth
smp_SRS017900,mouth
smp_SRS017902,mouth
smp_SRS017904,mouth
smp_SRS017906,ear
smp_SRS017908,ear
smp_SRS017910,arm
smp_SRS017914,nose
smp_SRS017935,stool
smp_SRS017943,mouth
smp_SRS017947,mouth
smp_SRS017949,mouth
smp_SRS017951,mouth
smp_SRS017953,mouth
smp_SRS017955,mouth
smp_SRS017957,mouth
smp_SRS017959,mouth
smp_SRS017961,mouth
smp_SRS017963,ear
smp_SRS017965,ear
smp_SRS017971,nose
smp_SRS017997,stool
smp_SRS018005,mouth
smp_SRS018009,mouth
smp_SRS018011,mouth
smp_SRS018013,mouth
smp_SRS018015,mouth
smp_SRS018017,mouth
smp_SRS018019,mouth
smp_SRS018021,mouth
smp_SRS018023,mouth
smp_SRS018025,ear
smp_SRS018027,ear
smp_SRS018043,nose
smp_SRS018068,stool
smp_SRS018076,stool
smp_SRS018084,mouth
smp_SRS018088,mouth
smp_SRS018090,mouth
smp_SRS018092,mouth
smp_SRS018094,mouth
smp_SRS018096,mouth
smp_SRS018098,mouth
smp_SRS018100,mouth
smp_SRS018102,mouth
smp_SRS018104,ear
smp_SRS018112,nose
smp_SRS018133,stool
smp_SRS018141,mouth
smp_SRS018145,mouth
smp_SRS018147,mouth
smp_SRS018149,mouth
smp_SRS018151,mouth
smp_SRS018153,mouth
smp_SRS018155,mouth
smp_SRS018157,mouth
smp_SRS018159,mouth
smp_SRS018161,ear
smp_SRS018163,ear
smp_SRS018190,stool
smp_SRS018198,mouth
smp_SRS018202,mouth
smp_SRS018204,mouth
smp_SRS018206,mouth
smp_SRS018208,mouth
smp_SRS018210,mouth
smp_SRS018212,mouth
smp_SRS018214,mouth
smp_SRS018216,mouth
smp_SRS018218,ear
smp_SRS018220,ear
smp_SRS018222,arm
smp_SRS018224,arm
smp_SRS018226,nose
smp_SRS018250,stool
smp_SRS018258,mouth
smp_SRS018262,mouth
smp_SRS018264,mouth
smp_SRS018266,mouth
smp_SRS018268,mouth
smp_SRS018270,mouth
smp_SRS018272,mouth
smp_SRS018274,mouth
smp_SRS018276,mouth
smp_SRS018278,ear
smp_SRS018280,ear
smp_SRS018286,nose
smp_SRS018288,vagina
smp_SRS018290,vagina
smp_SRS018292,vagina
smp_SRS018313,stool
smp_SRS018321,mouth
smp_SRS018325,mouth
smp_SRS018327,mouth
smp_SRS018329,mouth
smp_SRS018331,mouth
smp_SRS018333,mouth
smp_SRS018335,mouth
smp_SRS018337,mouth
smp_SRS018339,mouth
smp_SRS018341,ear
smp_SRS018343,ear
smp_SRS018349,nose
smp_SRS018370,stool
smp_SRS018378,mouth
smp_SRS018382,mouth
smp_SRS018384,mouth
smp_SRS018386,mouth
smp_SRS018388,mouth
smp_SRS018390,mouth
smp_SRS018392,mouth
smp_SRS018394,mouth
smp_SRS018396,mouth
smp_SRS018400,ear
smp_SRS018406,nose
smp_SRS018427,stool
smp_SRS018435,mouth
smp_SRS018439,mouth
smp_SRS018441,mouth
smp_SRS018443,mouth
smp_SRS018445,mouth
smp_SRS018447,mouth
smp_SRS018449,mouth
smp_SRS018451,mouth
smp_SRS018453,mouth
smp_SRS018455,ear
smp_SRS018457,ear
smp_SRS018463,nose
smp_SRS018489,stool
smp_SRS018497,mouth
smp_SRS018501,mouth
smp_SRS018503,mouth
smp_SRS018505,mouth
smp_SRS018507,mouth
smp_SRS018509,mouth
smp_SRS018511,mouth
smp_SRS018513,mouth
smp_SRS018515,mouth
smp_SRS018517,ear
smp_SRS018519,ear
smp_SRS018523,arm
smp_SRS018525,nose
smp_SRS018527,vagina
smp_SRS018529,vagina
smp_SRS018531,vagina
smp_SRS018543,vagina
smp_SRS018545,vagina
smp_SRS018547,vagina
smp_SRS018551,ear
smp_SRS018553,ear
smp_SRS018555,arm
smp_SRS018557,arm
smp_SRS018559,stool
smp_SRS018577,ear
smp_SRS018579,ear
smp_SRS018581,arm
smp_SRS018583,arm
smp_SRS018585,nose
smp_SRS018587,mouth
smp_SRS018591,mouth
smp_SRS018593,mouth
smp_SRS018595,mouth
smp_SRS018597,mouth
smp_SRS018599,mouth
smp_SRS018601,mouth
smp_SRS018603,mouth
smp_SRS018605,mouth
smp_SRS018607,stool
smp_SRS018625,mouth
smp_SRS018629,mouth
smp_SRS018631,mouth
smp_SRS018633,mouth
smp_SRS018635,mouth
smp_SRS018637,mouth
smp_SRS018639,mouth
smp_SRS018641,mouth
smp_SRS018643,mouth
smp_SRS018647,ear
smp_SRS018649,arm
smp_SRS018651,arm
smp_SRS018653,nose
smp_SRS018655,stool
smp_SRS018676,mouth
smp_SRS018680,mouth
smp_SRS018682,mouth
smp_SRS018684,mouth
smp_SRS018686,mouth
smp_SRS018688,mouth
smp_SRS018692,mouth
smp_SRS018694,mouth
smp_SRS018696,nose
smp_SRS018698,ear
smp_SRS018700,ear
smp_SRS018702,arm
smp_SRS018704,arm
smp_SRS018706,vagina
smp_SRS018708,vagina
smp_SRS018710,vagina
smp_SRS018712,stool
smp_SRS018733,stool
smp_SRS018735,mouth
smp_SRS018739,mouth
smp_SRS018741,mouth
smp_SRS018743,mouth
smp_SRS018745,mouth
smp_SRS018747,mouth
smp_SRS018749,mouth
smp_SRS018751,mouth
smp_SRS018753,mouth
smp_SRS018755,ear
smp_SRS018757,ear
smp_SRS018761,arm
smp_SRS018763,nose
smp_SRS018765,vagina
smp_SRS018767,vagina
smp_SRS018769,vagina
smp_SRS018787,mouth
smp_SRS018791,mouth
smp_SRS018793,mouth
smp_SRS018795,mouth
smp_SRS018797,mouth
smp_SRS018799,mouth
smp_SRS018801,mouth
smp_SRS018803,mouth
smp_SRS018805,mouth
smp_SRS018807,ear
smp_SRS018809,ear
smp_SRS018811,arm
smp_SRS018815,nose
smp_SRS018817,stool
smp_SRS018838,mouth
smp_SRS018842,mouth
smp_SRS018844,mouth
smp_SRS018846,mouth
smp_SRS018848,mouth
smp_SRS018850,mouth
smp_SRS018852,mouth
smp_SRS018854,mouth
smp_SRS018858,ear
smp_SRS018860,ear
smp_SRS018864,arm
smp_SRS018866,vagina
smp_SRS018868,vagina
smp_SRS018870,vagina
smp_SRS018872,stool
smp_SRS018890,mouth
smp_SRS018894,mouth
smp_SRS018896,mouth
smp_SRS018898,mouth
smp_SRS018900,mouth
smp_SRS018902,mouth
smp_SRS018904,mouth
smp_SRS018906,mouth
smp_SRS018908,mouth
smp_SRS018910,ear
smp_SRS018912,ear
smp_SRS018914,arm
smp_SRS018916,arm
smp_SRS018918,nose
smp_SRS018920,stool
smp_SRS018938,mouth
smp_SRS018942,mouth
smp_SRS018944,mouth
smp_SRS018946,mouth
smp_SRS018948,mouth
smp_SRS018950,mouth
smp_SRS018952,mouth
smp_SRS018954,mouth
smp_SRS018956,mouth
smp_SRS018958,ear
smp_SRS018960,ear
smp_SRS018962,arm
smp_SRS018964,arm
smp_SRS018966,nose
smp_SRS018968,stool
smp_SRS018985,mouth
smp_SRS018987,mouth
smp_SRS018989,mouth
smp_SRS018991,mouth
smp_SRS018993,mouth
smp_SRS018995,mouth
smp_SRS018997,mouth
smp_SRS018999,mouth
smp_SRS019001,ear
smp_SRS019003,ear
smp_SRS019005,arm
smp_SRS019007,arm
smp_SRS019011,mouth
smp_SRS019013,stool
smp_SRS019079,ear
smp_SRS019081,ear
smp_SRS019083,arm
smp_SRS019085,arm
smp_SRS019087,nose
smp_SRS019089,stool
smp_SRS019091,mouth
smp_SRS019095,mouth
smp_SRS019097,mouth
smp_SRS019099,mouth
smp_SRS019101,mouth
smp_SRS019103,mouth
smp_SRS019105,mouth
smp_SRS019107,mouth
smp_SRS019109,mouth
smp_SRS019111,mouth
smp_SRS019180,ear
smp_SRS019182,ear
smp_SRS019186,arm
smp_SRS019231,ear
smp_SRS019233,ear
smp_SRS019235,arm
smp_SRS019237,arm
smp_SRS019239,nose
smp_SRS019241,vagina
smp_SRS019243,vagina
smp_SRS019245,vagina
smp_SRS019247,mouth
smp_SRS019249,mouth
smp_SRS019251,mouth
smp_SRS019253,mouth
smp_SRS019255,mouth
smp_SRS019257,mouth
smp_SRS019259,mouth
smp_SRS019261,mouth
smp_SRS019263,mouth
smp_SRS019267,stool
smp_SRS019288,mouth
smp_SRS019292,mouth
smp_SRS019294,mouth
smp_SRS019296,mouth
smp_SRS019298,mouth
smp_SRS019300,mouth
smp_SRS019302,mouth
smp_SRS019308,ear
smp_SRS019310,ear
smp_SRS019312,arm
smp_SRS019314,arm
smp_SRS019345,mouth
smp_SRS019349,mouth
smp_SRS019351,mouth
smp_SRS019353,mouth
smp_SRS019355,mouth
smp_SRS019357,mouth
smp_SRS019359,mouth
smp_SRS019361,mouth
smp_SRS019363,mouth
smp_SRS019365,ear
smp_SRS019367,ear
smp_SRS019369,arm
smp_SRS019371,arm
smp_SRS019373,nose
smp_SRS019375,vagina
smp_SRS019377,vagina
smp_SRS019379,vagina
smp_SRS019381,stool
smp_SRS019399,ear
smp_SRS019401,ear
smp_SRS019403,arm
smp_SRS019405,arm
smp_SRS019447,ear
smp_SRS019449,ear
smp_SRS019451,arm
smp_SRS019453,arm
smp_SRS019498,ear
smp_SRS019500,ear
smp_SRS019508,vagina
smp_SRS019510,vagina
smp_SRS019512,vagina
smp_SRS019518,mouth
smp_SRS019520,mouth
smp_SRS019522,mouth
smp_SRS019524,mouth
smp_SRS019526,mouth
smp_SRS019528,mouth
smp_SRS019530,mouth
smp_SRS019532,mouth
smp_SRS019534,stool
smp_SRS019552,ear
smp_SRS019554,ear
smp_SRS019556,arm
smp_SRS019558,arm
smp_SRS019560,nose
smp_SRS019566,mouth
smp_SRS019568,mouth
smp_SRS019570,mouth
smp_SRS019572,mouth
smp_SRS019574,mouth
smp_SRS019576,mouth
smp_SRS019578,mouth
smp_SRS019580,mouth
smp_SRS019582,stool
smp_SRS019623,ear
smp_SRS019625,ear
smp_SRS019627,arm
smp_SRS019629,arm
smp_SRS019661,mouth
smp_SRS019663,mouth
smp_SRS019665,mouth
smp_SRS019667,mouth
smp_SRS019669,mouth
smp_SRS019671,mouth
smp_SRS019673,mouth
smp_SRS019675,ear
smp_SRS019677,ear
smp_SRS019679,arm
smp_SRS019681,arm
smp_SRS019685,stool
smp_SRS019705,ear
smp_SRS019709,arm
smp_SRS019735,mouth
smp_SRS019757,mouth
smp_SRS019759,mouth
smp_SRS019761,mouth
smp_SRS019763,mouth
smp_SRS019765,mouth
smp_SRS019767,mouth
smp_SRS019769,mouth
smp_SRS019771,mouth
smp_SRS019773,ear
smp_SRS019775,ear
smp_SRS019777,arm
smp_SRS019779,arm
smp_SRS019781,nose
smp_SRS019783,mouth
smp_SRS019787,stool
smp_SRS019789,mouth
smp_SRS019830,ear
smp_SRS019832,ear
smp_SRS019842,vagina
smp_SRS019844,vagina
smp_SRS019846,stool
smp_SRS019880,ear
smp_SRS019882,ear
smp_SRS019884,arm
smp_SRS019886,arm
smp_SRS019888,nose
smp_SRS019890,mouth
smp_SRS019894,mouth
smp_SRS019896,mouth
smp_SRS019898,mouth
smp_SRS019900,mouth
smp_SRS019902,mouth
smp_SRS019904,mouth
smp_SRS019906,mouth
smp_SRS019908,mouth
smp_SRS019910,stool
smp_SRS019990,stool
smp_SRS019998,mouth
smp_SRS020002,mouth
smp_SRS020004,mouth
smp_SRS020006,mouth
smp_SRS020008,mouth
smp_SRS020010,mouth
smp_SRS020012,mouth
smp_SRS020014,mouth
smp_SRS020016,mouth
smp_SRS020018,ear
smp_SRS020020,ear
smp_SRS020022,arm
smp_SRS020024,arm
smp_SRS020026,nose
smp_SRS020028,vagina
smp_SRS020030,vagina
smp_SRS020032,vagina
smp_SRS020119,stool
smp_SRS020127,mouth
smp_SRS020131,mouth
smp_SRS020133,mouth
smp_SRS020135,mouth
smp_SRS020137,mouth
smp_SRS020139,mouth
smp_SRS020141,mouth
smp_SRS020143,mouth
smp_SRS020145,mouth
smp_SRS020147,ear
smp_SRS020149,ear
smp_SRS020151,arm
smp_SRS020153,arm
smp_SRS020155,nose
smp_SRS020176,stool
smp_SRS020184,mouth
smp_SRS020188,mouth
smp_SRS020190,mouth
smp_SRS020192,mouth
smp_SRS020194,mouth
smp_SRS020196,mouth
smp_SRS020198,mouth
smp_SRS020200,mouth
smp_SRS020202,mouth
smp_SRS020204,ear
smp_SRS020206,ear
smp_SRS020208,arm
smp_SRS020210,arm
smp_SRS020212,nose
smp_SRS020233,stool
smp_SRS020241,mouth
smp_SRS020245,mouth
smp_SRS020247,mouth
smp_SRS020249,mouth
smp_SRS020251,mouth
smp_SRS020253,mouth
smp_SRS020255,mouth
smp_SRS020257,mouth
smp_SRS020259,mouth
smp_SRS020261,ear
smp_SRS020263,ear
smp_SRS020265,arm
smp_SRS020267,arm
smp_SRS020269,nose
smp_SRS020290,stool
smp_SRS020298,mouth
smp_SRS020302,mouth
smp_SRS020304,mouth
smp_SRS020306,mouth
smp_SRS020308,mouth
smp_SRS020310,mouth
smp_SRS020312,mouth
smp_SRS020314,mouth
smp_SRS020316,mouth
smp_SRS020318,ear
smp_SRS020320,ear
smp_SRS020322,arm
smp_SRS020324,arm
smp_SRS020326,nose
smp_SRS020350,stool
smp_SRS020358,mouth
smp_SRS020362,mouth
smp_SRS020364,mouth
smp_SRS020366,mouth
smp_SRS020368,mouth
smp_SRS020370,mouth
smp_SRS020372,mouth
smp_SRS020374,mouth
smp_SRS020376,mouth
smp_SRS020378,ear
smp_SRS020380,ear
smp_SRS020382,arm
smp_SRS020384,arm
smp_SRS020386,nose
smp_SRS020388,vagina
smp_SRS020390,vagina
smp_SRS020392,vagina
smp_SRS020413,stool
smp_SRS020421,mouth
smp_SRS020425,mouth
smp_SRS020427,mouth
smp_SRS020429,mouth
smp_SRS020431,mouth
smp_SRS020433,mouth
smp_SRS020435,mouth
smp_SRS020437,mouth
smp_SRS020439,mouth
smp_SRS020441,ear
smp_SRS020443,ear
smp_SRS020445,arm
smp_SRS020447,arm
smp_SRS020449,nose
smp_SRS020470,stool
smp_SRS020478,mouth
smp_SRS020482,mouth
smp_SRS020484,mouth
smp_SRS020486,mouth
smp_SRS020488,mouth
smp_SRS020490,mouth
smp_SRS020492,mouth
smp_SRS020494,mouth
smp_SRS020496,mouth
smp_SRS020498,ear
smp_SRS020500,ear
smp_SRS020527,stool
smp_SRS020535,mouth
smp_SRS020539,mouth
smp_SRS020541,mouth
smp_SRS020543,mouth
smp_SRS020545,mouth
smp_SRS020547,mouth
smp_SRS020549,mouth
smp_SRS020551,mouth
smp_SRS020553,mouth
smp_SRS020555,ear
smp_SRS020557,ear
smp_SRS020559,arm
smp_SRS020561,arm
smp_SRS020563,nose
smp_SRS020584,stool
smp_SRS020592,mouth
smp_SRS020596,mouth
smp_SRS020598,mouth
smp_SRS020600,mouth
smp_SRS020602,mouth
smp_SRS020604,mouth
smp_SRS020606,mouth
smp_SRS020608,mouth
smp_SRS020610,mouth
smp_SRS020612,ear
smp_SRS020614,ear
smp_SRS020620,nose
smp_SRS020641,stool
smp_SRS020649,mouth
smp_SRS020653,mouth
smp_SRS020655,mouth
smp_SRS020657,mouth
smp_SRS020659,mouth
smp_SRS020661,mouth
smp_SRS020663,mouth
smp_SRS020665,mouth
smp_SRS020667,mouth
smp_SRS020669,ear
smp_SRS020671,ear
smp_SRS020677,nose
smp_SRS020698,stool
smp_SRS020706,mouth
smp_SRS020710,mouth
smp_SRS020712,mouth
smp_SRS020714,mouth
smp_SRS020716,mouth
smp_SRS020718,mouth
smp_SRS020720,mouth
smp_SRS020722,mouth
smp_SRS020724,mouth
smp_SRS020728,ear
smp_SRS020755,stool
smp_SRS020763,mouth
smp_SRS020767,mouth
smp_SRS020769,mouth
smp_SRS020771,mouth
smp_SRS020773,mouth
smp_SRS020775,mouth
smp_SRS020777,mouth
smp_SRS020779,mouth
smp_SRS020781,mouth
smp_SRS020783,ear
smp_SRS020785,ear
smp_SRS020791,nose
smp_SRS020811,stool
smp_SRS020819,mouth
smp_SRS020823,mouth
smp_SRS020825,mouth
smp_SRS020827,mouth
smp_SRS020829,mouth
smp_SRS020831,mouth
smp_SRS020833,mouth
smp_SRS020835,mouth
smp_SRS020837,mouth
smp_SRS020839,ear
smp_SRS020842,ear
smp_SRS020847,nose
smp_SRS020869,stool
smp_SRS020877,mouth
smp_SRS020881,mouth
smp_SRS020883,mouth
smp_SRS020885,mouth
smp_SRS020887,mouth
smp_SRS020889,mouth
smp_SRS020891,mouth
smp_SRS020893,mouth
smp_SRS020895,mouth
smp_SRS020897,ear
smp_SRS020899,ear
smp_SRS020905,nose
smp_SRS020926,stool
smp_SRS020934,mouth
smp_SRS020938,mouth
smp_SRS020940,mouth
smp_SRS020942,mouth
smp_SRS020944,mouth
smp_SRS020946,mouth
smp_SRS020948,mouth
smp_SRS020950,mouth
smp_SRS020952,mouth
smp_SRS020954,ear
smp_SRS020956,ear
smp_SRS020962,nose
smp_SRS020983,stool
smp_SRS020991,mouth
smp_SRS020995,mouth
smp_SRS020997,mouth
smp_SRS020999,mouth
smp_SRS021001,mouth
smp_SRS021003,mouth
smp_SRS021005,mouth
smp_SRS021007,mouth
smp_SRS021009,mouth
smp_SRS021011,ear
smp_SRS021013,ear
smp_SRS021019,nose
smp_SRS021065,stool
smp_SRS021073,mouth
smp_SRS021077,mouth
smp_SRS021079,mouth
smp_SRS021081,mouth
smp_SRS021083,mouth
smp_SRS021085,mouth
smp_SRS021087,mouth
smp_SRS021089,mouth
smp_SRS021091,mouth
smp_SRS021093,ear
smp_SRS021095,ear
smp_SRS021101,nose
smp_SRS021103,vagina
smp_SRS021105,vagina
smp_SRS021107,vagina
smp_SRS021109,stool
smp_SRS021117,mouth
smp_SRS021121,mouth
smp_SRS021123,mouth
smp_SRS021125,mouth
smp_SRS021127,mouth
smp_SRS021129,mouth
smp_SRS021131,mouth
smp_SRS021133,mouth
smp_SRS021135,mouth
smp_SRS021139,ear
smp_SRS021147,vagina
smp_SRS021149,vagina
smp_SRS021151,vagina
smp_SRS021175,stool
smp_SRS021183,mouth
smp_SRS021187,mouth
smp_SRS021189,mouth
smp_SRS021191,mouth
smp_SRS021193,mouth
smp_SRS021195,mouth
smp_SRS021197,mouth
smp_SRS021199,mouth
smp_SRS021201,mouth
smp_SRS021213,vagina
smp_SRS021215,vagina
smp_SRS021217,vagina
smp_SRS021241,stool
smp_SRS021249,mouth
smp_SRS021253,mouth
smp_SRS021255,mouth
smp_SRS021257,mouth
smp_SRS021259,mouth
smp_SRS021261,mouth
smp_SRS021263,mouth
smp_SRS021265,mouth
smp_SRS021267,mouth
smp_SRS021269,ear
smp_SRS021271,ear
smp_SRS021277,nose
smp_SRS021279,vagina
smp_SRS021281,vagina
smp_SRS021283,vagina
smp_SRS021304,stool
smp_SRS021312,mouth
smp_SRS021316,mouth
smp_SRS021318,mouth
smp_SRS021320,mouth
smp_SRS021322,mouth
smp_SRS021324,mouth
smp_SRS021326,mouth
smp_SRS021328,mouth
smp_SRS021330,mouth
smp_SRS021332,ear
smp_SRS021334,ear
smp_SRS021340,nose
smp_SRS021364,stool
smp_SRS021372,mouth
smp_SRS021376,mouth
smp_SRS021378,mouth
smp_SRS021380,mouth
smp_SRS021382,mouth
smp_SRS021384,mouth
smp_SRS021386,mouth
smp_SRS021388,mouth
smp_SRS021390,mouth
smp_SRS021394,ear
smp_SRS021400,nose
smp_SRS021402,vagina
smp_SRS021404,vagina
smp_SRS021406,vagina
smp_SRS021427,stool
smp_SRS021435,mouth
smp_SRS021439,mouth
smp_SRS021441,mouth
smp_SRS021443,mouth
smp_SRS021445,mouth
smp_SRS021447,mouth
smp_SRS021449,mouth
smp_SRS021451,mouth
smp_SRS021453,mouth
smp_SRS021455,ear
smp_SRS021457,ear
smp_SRS021463,nose
smp_SRS021484,stool
smp_SRS021492,mouth
smp_SRS021496,mouth
smp_SRS021498,mouth
smp_SRS021500,mouth
smp_SRS021502,mouth
smp_SRS021504,mouth
smp_SRS021506,mouth
smp_SRS021508,mouth
smp_SRS021510,mouth
smp_SRS021512,ear
smp_SRS021514,ear
smp_SRS021516,arm
smp_SRS021520,nose
smp_SRS021541,stool
smp_SRS021549,mouth
smp_SRS021553,mouth
smp_SRS021555,mouth
smp_SRS021557,mouth
smp_SRS021559,mouth
smp_SRS021561,mouth
smp_SRS021563,mouth
smp_SRS021565,mouth
smp_SRS021567,mouth
smp_SRS021569,ear
smp_SRS021571,ear
smp_SRS021573,arm
smp_SRS021575,arm
smp_SRS021577,nose
smp_SRS021601,stool
smp_SRS021609,mouth
smp_SRS021613,mouth
smp_SRS021615,mouth
smp_SRS021617,mouth
smp_SRS021619,mouth
smp_SRS021621,mouth
smp_SRS021623,mouth
smp_SRS021625,mouth
smp_SRS021627,mouth
smp_SRS021629,ear
smp_SRS021631,ear
smp_SRS021633,arm
smp_SRS021635,arm
smp_SRS021637,nose
smp_SRS021639,vagina
smp_SRS021641,vagina
smp_SRS021643,vagina
smp_SRS021664,stool
smp_SRS021672,mouth
smp_SRS021676,mouth
smp_SRS021678,mouth
smp_SRS021680,mouth
smp_SRS021682,mouth
smp_SRS021684,mouth
smp_SRS021686,mouth
smp_SRS021688,mouth
smp_SRS021690,mouth
smp_SRS021700,nose
smp_SRS021724,stool
smp_SRS021732,mouth
smp_SRS021736,mouth
smp_SRS021740,mouth
smp_SRS021742,mouth
smp_SRS021744,mouth
smp_SRS021746,mouth
smp_SRS021748,mouth
smp_SRS021750,mouth
smp_SRS021752,ear
smp_SRS021754,ear
smp_SRS021758,arm
smp_SRS021760,nose
smp_SRS021762,vagina
smp_SRS021764,vagina
smp_SRS021766,vagina
smp_SRS021790,stool
smp_SRS021798,mouth
smp_SRS021802,mouth
smp_SRS021804,mouth
smp_SRS021806,mouth
smp_SRS021808,mouth
smp_SRS021810,mouth
smp_SRS021812,mouth
smp_SRS021814,mouth
smp_SRS021816,mouth
smp_SRS021818,ear
smp_SRS021820,ear
smp_SRS021826,nose
smp_SRS021828,vagina
smp_SRS021830,vagina
smp_SRS021832,vagina
smp_SRS021853,stool
smp_SRS021861,mouth
smp_SRS021865,mouth
smp_SRS021867,mouth
smp_SRS021869,mouth
smp_SRS021871,mouth
smp_SRS021873,mouth
smp_SRS021875,mouth
smp_SRS021877,mouth
smp_SRS021879,mouth
smp_SRS021885,arm
smp_SRS021887,arm
smp_SRS021889,nose
smp_SRS021910,stool
smp_SRS021918,mouth
smp_SRS021922,mouth
smp_SRS021924,mouth
smp_SRS021926,mouth
smp_SRS021928,mouth
smp_SRS021930,mouth
smp_SRS021932,mouth
smp_SRS021934,mouth
smp_SRS021936,mouth
smp_SRS021938,ear
smp_SRS021940,ear
smp_SRS021942,arm
smp_SRS021944,arm
smp_SRS021946,nose
smp_SRS021970,stool
smp_SRS021978,mouth
smp_SRS021982,mouth
smp_SRS021984,mouth
smp_SRS021986,mouth
smp_SRS021988,mouth
smp_SRS021990,mouth
smp_SRS021992,mouth
smp_SRS021994,mouth
smp_SRS021996,mouth
smp_SRS021998,ear
smp_SRS022000,ear
smp_SRS022002,arm
smp_SRS022006,nose
smp_SRS022008,vagina
smp_SRS022010,vagina
smp_SRS022012,vagina
smp_SRS022033,stool
smp_SRS022041,mouth
smp_SRS022045,mouth
smp_SRS022047,mouth
smp_SRS022049,mouth
smp_SRS022051,mouth
smp_SRS022053,mouth
smp_SRS022055,mouth
smp_SRS022057,mouth
smp_SRS022059,mouth
smp_SRS022061,ear
smp_SRS022063,ear
smp_SRS022069,nose
smp_SRS022093,stool
smp_SRS022101,mouth
smp_SRS022105,mouth
smp_SRS022107,mouth
smp_SRS022109,mouth
smp_SRS022111,mouth
smp_SRS022113,mouth
smp_SRS022115,mouth
smp_SRS022117,mouth
smp_SRS022119,mouth
smp_SRS022121,ear
smp_SRS022123,ear
smp_SRS022129,nose
smp_SRS022131,vagina
smp_SRS022133,vagina
smp_SRS022135,vagina
smp_SRS022159,stool
smp_SRS022167,mouth
smp_SRS022171,mouth
smp_SRS022173,mouth
smp_SRS022175,mouth
smp_SRS022177,mouth
smp_SRS022179,mouth
smp_SRS022181,mouth
smp_SRS022183,mouth
smp_SRS022185,mouth
smp_SRS022187,ear
smp_SRS022189,ear
smp_SRS022195,nose
smp_SRS022197,vagina
smp_SRS022199,vagina
smp_SRS022201,vagina
smp_SRS022225,stool
smp_SRS022233,mouth
smp_SRS022237,mouth
smp_SRS022239,mouth
smp_SRS022241,mouth
smp_SRS022243,mouth
smp_SRS022245,mouth
smp_SRS022247,mouth
smp_SRS022249,mouth
smp_SRS022251,mouth
smp_SRS022257,arm
smp_SRS022263,vagina
smp_SRS022265,vagina
smp_SRS022267,vagina
smp_SRS022291,stool
smp_SRS022299,mouth
smp_SRS022303,mouth
smp_SRS022305,mouth
smp_SRS022307,mouth
smp_SRS022309,mouth
smp_SRS022311,mouth
